task_index,permutation,family,target,selected_model,n_total,n_train_validation,n_test,n_features,split_seed,permutation_seed,model_random_state,r2,mae,rmse
4,152,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10671057506494397,0.3121806392722139,0.38538446991893344
4,153,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16649000482721243,0.33280275798969067,0.39559358254166216
4,154,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14458051456545795,0.33751014030927823,0.4078909999099263
4,155,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17065250835103418,0.32792476090206163,0.4033240717178397
4,156,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12306037612419307,0.31409527975331386,0.379649028985148
4,157,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.0979858921239205,0.30549612551546396,0.3748879719542028
4,158,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.08607741709368666,0.3202628522079036,0.3906307817806618
4,159,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.0700897101871163,0.28694484745581733,0.36306116592984955
4,160,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.16214491413269383,0.31280254121134005,0.38884898291368303
4,161,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2378970842684467,0.322669377718459,0.395152692747492
4,162,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10522171595949148,0.30956494731958767,0.3797414840253775
4,163,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.08163605453974077,0.3029086086291116,0.36909947888883954
4,164,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10623951619382543,0.3099816255068729,0.3780203318664821
4,165,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11907661260304891,0.3214951929467356,0.394168435594142
4,166,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.18729684541254454,0.3047587046520622,0.37907952291406427
4,167,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.22488603517476724,0.33862436026386844,0.4035870817146773
4,168,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17334652673010642,0.32376864027859575,0.393769727776051
4,169,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.2231594666588932,0.3246319366580753,0.38768954231407604
4,170,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.10608960818997137,0.33002853149484535,0.39568624780189465
4,171,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1446758472853127,0.3203255644095594,0.3959009665847116
4,172,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.09444187787569991,0.30638414447594503,0.3823945610195758
4,173,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.20414003186690066,0.32745277801116873,0.4006883213406634
4,174,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.17799180358556743,0.3246684829467356,0.39562001380460904
4,175,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.14642192674176635,0.3148101169072164,0.3911395332430836
4,176,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12804136058497173,0.31486925035837027,0.38391912389432425
4,177,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.15317554948022072,0.31417254690885293,0.3812397324552156
4,178,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12361872484062286,0.3236600356651941,0.39123579037278894
4,179,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1190250361286953,0.3115865706701033,0.38068289418702667
4,180,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.09523096827640387,0.3250761756332842,0.3897161518167245
4,181,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.11466166826013158,0.30201949903780095,0.3724783763613923
4,182,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.1747131697322788,0.31587816361315685,0.38137322997881334
4,183,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.13629810574812917,0.3367421800042957,0.40313763128956875
4,184,extra_trees,target_frontier_gap_ev,extra_trees,2582,2194,388,19,42,42,42,-0.12839404061297044,0.2935052681750122,0.3670404967392888
